"","Country.Name","Country.Code","Indicator.Name","Indicator.Code","year","LifeExpectancy"
"7220","Brazil","BRA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",61.349
"7221","Barbados","BRB","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",68.72
"7222","Brunei Darussalam","BRN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",71.297
"7223","Bhutan","BTN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",51.803
"7224","Botswana","BWA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",60.891
"7225","Central African Republic","CAF","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",46.984
"7226","Canada","CAN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",73.89
"7227","Central Europe and the Baltics","CEB","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",66.9197091
"7228","Switzerland","CHE","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",74.07
"7229","Channel Islands","CHI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",72.442
"7230","Chile","CHL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",68.979
"7231","China","CHN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",67.292
"7232","Cote d'Ivoire","CIV","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",50.765
"7233","Cameroon","CMR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",52.008
"7234","Congo, Rep.","COG","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",53.998
"7235","Colombia","COL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",64.39
"7236","Comoros","COM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",54.591
"7237","Cabo Verde","CPV","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",63.627
"7238","Costa Rica","CRI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",72.888
"7239","Caribbean small states","CSS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",66.95598295
"7240","Cuba","CUB","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",72.787
"7241","Curacao","CUW","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",NA
"7242","Cayman Islands","CYM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",NA
"7243","Cyprus","CYP","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",74.355
"7244","Czech Republic","CZE","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",68.1
"7245","Germany","DEU","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",71.83
"7246","Djibouti","DJI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",54.958
"7247","Dominica","DMA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",NA
"7248","Denmark","DNK","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",71.99
"7249","Dominican Republic","DOM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",65.041
"7250","Algeria","DZA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",64.904
"7251","East Asia & Pacific (developing only)","EAP","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",65.92290574
"7252","East Asia & Pacific (all income levels)","EAS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",66.74034573
"7253","Europe & Central Asia (developing only)","ECA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",64.15370746
"7254","Europe & Central Asia (all income levels)","ECS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",68.36276221
"7255","Ecuador","ECU","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",66.122
"7256","Egypt, Arab Rep.","EGY","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",61.813
"7257","Euro area","EMU","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",72.33860927
"7258","Eritrea","ERI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",45.379
"7259","Spain","ESP","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",73.36
"7260","Estonia","EST","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",65.6
"7261","Ethiopia","ETH","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",45.199
"7262","European Union","EUU","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",71.36195638
"7263","Fragile and conflict affected situations","FCS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",53.26260946
"7264","Finland","FIN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",70.88
"7265","Fiji","FJI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",63.418
"7266","France","FRA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",72.3
"7267","Faroe Islands","FRO","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",72.5
"7268","Micronesia, Fed. Sts.","FSM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",65.548
"7269","Gabon","GAB","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",59.585
"7270","United Kingdom","GBR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",72.9
"7271","Georgia","GEO","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",66.311
"7272","Ghana","GHA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",55.194
"7273","Guinea","GIN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",48.186
"7274","Gambia, The","GMB","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",50.649
"7275","Guinea-Bissau","GNB","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",46.6
"7276","Equatorial Guinea","GNQ","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",46.25
"7277","Greece","GRC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",74.2
"7278","Grenada","GRD","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",66.1
"7279","Greenland","GRL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",60.77
"7280","Guatemala","GTM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",58.951
"7281","Guam","GUM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",69.548
"7282","Guyana","GUY","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",59.884
"7283","High income","HIC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",70.85286983
"7284","Hong Kong SAR, China","HKG","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",74.2
"7285","Honduras","HND","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",63.992
"7286","Heavily indebted poor countries (HIPC)","HPC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",48.06650543
"7287","Croatia","HRV","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",68.23
"7288","Haiti","HTI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",52.781
"7289","Hungary","HUN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",65.33
"7290","Indonesia","IDN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",61.534
"7291","Isle of Man","IMN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",NA
"7292","India","IND","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",57.195
"7293","Not classified","INX","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",NA
"7294","Ireland","IRL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",71.74
"7295","Iran, Islamic Rep.","IRN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",59.258
"7296","Iraq","IRQ","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",62.039
"7297","Iceland","ISL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",76.18
"7298","Israel","ISR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",74.6
"7299","Italy","ITA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",73.6
"7300","Jamaica","JAM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",70.006
"7301","Jordan","JOR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",68.292
"7302","Japan","JPN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",75.94
"7303","Kazakhstan","KAZ","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",63.9
"7304","Kenya","KEN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",57.302
"7305","Kyrgyz Republic","KGZ","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",64.2
"7306","Cambodia","KHM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",50.916
"7307","Kiribati","KIR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",57.212
"7308","St. Kitts and Nevis","KNA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",NA
"7309","Korea, Rep.","KOR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",66.84
"7310","Kosovo","KSV","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",65.5
"7311","Kuwait","KWT","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",71.167
"7312","Latin America & Caribbean (developing only)","LAC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",63.525052
"7313","Lao PDR","LAO","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",51.824
"7314","Lebanon","LBN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",68.377
"7315","Liberia","LBR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",45.077
"7316","Libya","LBY","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",66.592
"7317","St. Lucia","LCA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",68.49
"7318","Latin America & Caribbean (all income levels)","LCN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",64.25724154
"7319","Least developed countries: UN classification","LDC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",50.2153481
"7320","Low income","LIC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",48.12103301
"7321","Liechtenstein","LIE","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",NA
"7322","Sri Lanka","LKA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",66.148
"7323","Lower middle income","LMC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",58.09234689
"7324","Low & middle income","LMY","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",60.84803622
"7325","Lesotho","LSO","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",57.449
"7326","Lithuania","LTU","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",66.84
"7327","Luxembourg","LUX","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",71.189
"7328","Latvia","LVA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",65.37
"7329","Macao SAR, China","MAC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",72.787
"7330","St. Martin (French part)","MAF","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",71.2
"7331","Morocco","MAR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",62.576
"7332","Monaco","MCO","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",NA
"7333","Moldova","MDA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",64.115
"7334","Madagascar","MDG","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",49.398
"7335","Maldives","MDV","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",61.161
"7336","Middle East & North Africa (all income levels)","MEA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",62.9348765
"7337","Mexico","MEX","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",67.445
"7338","Marshall Islands","MHL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",NA
"7339","Middle income","MIC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",61.90690703
"7340","Macedonia, FYR","MKD","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",69.082
"7341","Mali","MLI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",46.052
"7342","Malta","MLT","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",72.634
"7343","Myanmar","MMR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",56.13
"7344","Middle East & North Africa (developing only)","MNA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",62.12680176
"7345","Montenegro","MNE","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",71.217
"7346","Mongolia","MNG","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",57.575
"7347","Northern Mariana Islands","MNP","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",NA
"7348","Mozambique","MOZ","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",41.295
"7349","Mauritania","MRT","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",56.872
"7350","Mauritius","MUS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",65.385
"7351","Malawi","MWI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",42.798
"7352","Malaysia","MYS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",68.764
"7353","North America","NAC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",71.9209875
"7354","Namibia","NAM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",58.614
"7355","New Caledonia","NCL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",66.5
"7356","Niger","NER","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",43.196
"7357","Nigeria","NGA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",45.123
"7358","Nicaragua","NIC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",60.39
"7359","Netherlands","NLD","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",73.7
"7360","High income: nonOECD","NOC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",65.95779974
"7361","Norway","NOR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",73.32
"7362","Nepal","NPL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",52.767
"7363","New Zealand","NZL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",71.8
"7364","High income: OECD","OEC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",72.18316313
"7365","OECD members","OED","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",71.19991086
"7366","Oman","OMN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",64.81
"7367","Other small states","OSS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",56.86807716
"7368","Pakistan","PAK","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",59.133
"7369","Panama","PAN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",69.985
"7370","Peru","PER","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",62.725
"7371","Philippines","PHL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",62.434
"7372","Palau","PLW","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",NA
"7373","Papua New Guinea","PNG","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",52.743
"7374","Poland","POL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",66.8
"7375","Puerto Rico","PRI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",70.097
"7376","Korea, Dem. PeopleÍs Rep.","PRK","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",65.833
"7377","Portugal","PRT","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",70.9
"7378","Paraguay","PRY","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",65.649
"7379","Pacific island small states","PSS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",61.72132421
"7380","French Polynesia","PYF","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",66.291
"7381","Qatar","QAT","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",73.952
"7382","Romania","ROU","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",66.56
"7383","Russian Federation","RUS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",64.24
"7384","Rwanda","RWA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",35.494
"7385","South Asia","SAS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",57.37186313
"7386","Saudi Arabia","SAU","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",67.071
"7387","Sudan","SDN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",53.903
"7388","Senegal","SEN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",55.257
"7389","Singapore","SGP","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",72.8
"7390","Solomon Islands","SLB","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",56.027
"7391","Sierra Leone","SLE","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",37.622
"7392","El Salvador","SLV","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",58.193
"7393","San Marino","SMR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",NA
"7394","Somalia","SOM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",44.157
"7395","Serbia","SRB","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",NA
"7396","Sub-Saharan Africa (developing only)","SSA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",48.35261049
"7397","South Sudan","SSD","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",41.445
"7398","Sub-Saharan Africa (all income levels)","SSF","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",48.3510162
"7399","Small states","SST","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",60.15344156
"7400","Sao Tome and Principe","STP","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",59.814
"7401","Suriname","SUR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",64.132
"7402","Slovak Republic","SVK","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",66.88
"7403","Slovenia","SVN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1989",68.9
